session_id,client_id,visit_time,session_duration_sec,marketing_channel,referrer,device_type,os,connection_type,bandwidth_mbps,steps_completed,conversion
8903,1846,2024-07-10,205.42037680068228,referral,facebook,mobile,windows,5G,48.99642397971463,2,True
8904,1846,2025-02-04,169.68993886292893,ads,facebook,mobile,android,4G,28.789351845870844,1,False
8905,1846,2024-08-09,172.56290648208653,organic,google,mobile,android,4G,21.689587425704772,2,False
8906,1846,2024-12-06,42.898754420836525,partner,direct,desktop,ios,4G,40.50071131701064,1,True
8907,1846,2024-05-31,104.89895849597153,ads,wallet_app,mobile,ios,wifi,27.445537111790287,2,False
8908,1846,2024-08-20,78.47555655292874,referral,direct,mobile,android,5G,38.331059554212786,1,True
8909,1847,2024-10-15,198.84890155322472,organic,google,mobile,macos,5G,41.76757058204537,2,True
8910,1847,2024-04-08,39.43572880958118,organic,google,mobile,android,5G,17.7651184543554,2,True
8911,1847,2024-06-17,154.2715386283951,ads,campaign,desktop,android,4G,11.682297407797876,4,False
8912,1847,2024-07-25,118.72703083320525,ads,campaign,mobile,android,4G,19.13596568623948,2,False
8913,1847,2024-07-02,187.1595529244215,ads,facebook,desktop,ios,4G,20.294221145405515,2,True
8914,1847,2024-10-03,191.38664802369334,organic,facebook,mobile,android,4G,31.860073912078217,4,False
8915,1848,2024-12-04,197.7721751935958,ads,google,mobile,android,4G,29.355060212196605,2,True
8916,1848,2024-12-06,123.20920718133779,organic,facebook,mobile,ios,4G,37.17087872875369,4,False
8917,1848,2024-12-03,230.52125353772345,referral,google,mobile,android,wifi,16.449916256700078,1,False
8918,1849,2024-10-17,175.09135360744025,ads,google,mobile,ios,wifi,38.000359525352145,4,True
8919,1849,2024-03-20,248.7884746904173,ads,google,mobile,android,5G,16.42650878755772,3,False
8920,1849,2024-12-02,238.40471469616568,ads,wallet_app,desktop,windows,4G,31.49617946708384,1,False
8921,1849,2024-06-11,73.35386607579943,ads,google,mobile,macos,4G,57.4342879194202,5,True
8922,1849,2024-06-28,238.04536481599183,referral,wallet_app,desktop,ios,4G,34.645615506477284,3,False
8923,1849,2024-03-13,209.61173152493984,organic,facebook,mobile,windows,wifi,26.039805462191513,2,False
8924,1849,2025-01-22,247.3163344635559,partner,direct,mobile,ios,4G,30.654151548154644,2,True
8925,1849,2025-01-26,183.56431258054982,organic,facebook,desktop,android,4G,14.649365324511606,5,False
8926,1850,2024-10-28,162.20642609957284,organic,wallet_app,mobile,android,wifi,19.66046400459081,2,False
8927,1850,2024-11-20,200.89031449444226,referral,direct,mobile,ios,wifi,36.2419266288787,1,False
8928,1850,2024-04-26,20.0,referral,direct,mobile,android,wifi,16.11173472674741,1,True
8929,1850,2024-03-23,110.96457788115467,referral,direct,mobile,android,4G,28.49144997347848,4,True
8930,1850,2025-02-20,42.012361262254046,referral,campaign,mobile,ios,wifi,10.883813201777862,2,True
8931,1850,2024-09-02,113.14272659365369,organic,campaign,mobile,ios,3G,36.80361248165948,3,False
8932,1850,2025-02-15,223.55042554830652,organic,google,mobile,ios,3G,20.776772085865158,4,True
8933,1850,2024-12-27,222.8292715409669,ads,direct,mobile,android,4G,39.99274195854457,4,True
8934,1851,2024-10-26,146.00955326060193,organic,facebook,mobile,ios,4G,26.281810723410718,3,True
8935,1851,2024-06-13,114.56353854957372,organic,direct,mobile,ios,5G,14.064514948466975,2,True
8936,1851,2024-10-09,225.31981182563436,organic,google,desktop,android,wifi,29.800139084366624,5,False
8937,1851,2024-06-17,193.98929207427398,organic,facebook,mobile,android,wifi,17.845015313353723,2,True
8938,1851,2024-08-27,281.52991450625575,organic,google,mobile,android,4G,11.660443418169336,1,False
8939,1851,2024-05-15,119.90837291341515,ads,facebook,mobile,android,5G,17.79467264660152,2,True
8940,1852,2024-04-09,70.69181808095104,partner,google,mobile,android,4G,41.73084143893108,1,False
8941,1852,2025-01-24,141.84386174057266,referral,google,mobile,ios,wifi,42.61022463663015,2,False
8942,1852,2024-08-11,78.80557764957909,organic,direct,desktop,ios,5G,24.713294151497372,1,True
8943,1853,2024-04-11,236.02517974480008,organic,facebook,mobile,ios,4G,11.463273209894929,4,True
8944,1853,2024-03-02,40.39979462870264,organic,facebook,mobile,android,wifi,24.253609709014864,3,False
8945,1853,2025-02-22,140.6823111750674,partner,facebook,mobile,android,wifi,10.729950757515045,3,False
8946,1853,2025-02-02,135.13143644001008,ads,direct,mobile,ios,4G,23.415359870212793,3,False
8947,1853,2024-10-20,157.14731544546294,partner,campaign,desktop,windows,wifi,35.28896279436968,3,True
8948,1853,2024-07-16,287.57595852781697,ads,google,mobile,windows,wifi,24.205958199001817,3,True
8949,1853,2024-08-14,172.97963669568932,ads,facebook,mobile,ios,4G,31.289308094958468,3,True
8950,1854,2025-02-12,144.24436004673203,organic,direct,mobile,windows,5G,28.258621065345483,4,True
8951,1854,2024-09-03,254.84427200212644,organic,direct,mobile,android,4G,20.71566911485717,2,False
8952,1854,2024-07-03,154.25525515993058,organic,google,mobile,android,5G,43.99625856329385,3,False
8953,1854,2025-02-27,219.76213741385533,referral,direct,mobile,android,3G,38.05340832865105,2,True
8954,1854,2024-04-18,181.85673107332613,partner,google,mobile,windows,wifi,31.33337055289603,5,True
8955,1854,2024-10-21,100.41573865694872,ads,facebook,tablet,android,4G,27.230438217920586,2,True
8956,1854,2024-10-31,174.18655693763046,organic,facebook,mobile,android,4G,27.529049362228353,3,False
8957,1855,2024-09-25,53.76233759397974,organic,facebook,mobile,windows,4G,34.344551479415394,3,False
8958,1856,2024-08-11,215.04367791150273,ads,campaign,mobile,ios,4G,43.237135368929,5,False
8959,1856,2025-02-02,125.55739800917188,organic,google,desktop,android,4G,48.09711302372037,2,False
8960,1856,2024-03-08,131.1374018082303,organic,direct,tablet,ios,4G,43.14850684100339,5,False
8961,1856,2024-04-17,118.7723542062924,organic,direct,mobile,ios,wifi,35.38280673655104,4,False
8962,1856,2025-01-11,117.12336965302694,referral,google,mobile,android,5G,49.20708510957911,1,True
8963,1856,2024-04-01,115.67538584577366,ads,direct,mobile,ios,wifi,27.77369454551765,2,False
8964,1857,2024-07-27,221.01092319678006,organic,direct,desktop,android,4G,61.528972761339936,3,True
8965,1857,2024-05-24,98.75368668677902,organic,google,mobile,android,wifi,32.67931809401143,3,True
8966,1857,2024-09-25,169.14912895970454,referral,direct,mobile,android,3G,14.456602933165836,3,False
8967,1857,2024-10-29,191.97500663597083,organic,google,mobile,ios,4G,30.113276869881258,3,True
8968,1858,2024-06-02,104.7367136198112,partner,campaign,mobile,ios,wifi,55.04181793203928,1,True
8969,1858,2024-09-13,73.53096980511492,ads,facebook,mobile,ios,4G,36.31180729670671,1,True
8970,1858,2025-02-05,25.508249970315177,organic,direct,desktop,android,4G,11.778322240594832,2,False
8971,1859,2024-06-09,192.70060925592594,organic,direct,mobile,windows,5G,38.307089648338376,1,True
8972,1859,2024-09-24,28.67353094730143,organic,facebook,desktop,ios,4G,29.851339892143727,3,False
8973,1859,2024-03-02,99.59958979445584,partner,direct,mobile,android,wifi,18.77604858485613,3,True
8974,1859,2024-04-04,131.23324951980769,ads,google,mobile,ios,4G,44.12601229294908,3,True
8975,1860,2024-04-14,196.3963266238369,organic,google,desktop,ios,4G,24.176781415477368,3,False
8976,1860,2024-11-07,46.802748557293626,organic,google,mobile,android,5G,4.873599573799787,2,True
8977,1860,2024-10-11,160.83883130223015,ads,google,mobile,android,4G,35.86116460521632,4,False
8978,1860,2024-05-07,164.94025870104565,referral,google,mobile,android,5G,39.52071474915553,2,True
8979,1861,2024-07-29,164.2403875961596,referral,wallet_app,mobile,android,4G,39.16090710979117,3,True
8980,1861,2024-08-24,133.6604071233573,ads,wallet_app,desktop,android,wifi,24.331996620068352,2,True
8981,1861,2024-06-12,144.71897032512285,organic,facebook,tablet,android,wifi,19.612947098569045,5,False
8982,1861,2025-01-17,158.8952738744568,organic,google,mobile,android,5G,38.70633000136154,4,True
8983,1861,2024-08-15,228.89856567751067,ads,google,mobile,android,wifi,40.686757977710116,4,True
8984,1861,2024-06-14,196.25858184425104,organic,direct,mobile,android,3G,45.26850287231639,2,True
8985,1862,2025-01-18,86.76282921147552,ads,facebook,mobile,windows,4G,26.700829119918136,4,False
8986,1862,2024-06-11,102.07704324953058,organic,campaign,tablet,windows,4G,36.166372987521825,1,True
8987,1862,2024-07-16,141.73103690385688,ads,google,desktop,android,wifi,19.555719976656427,3,False
8988,1862,2024-03-14,44.45118568958067,organic,facebook,mobile,ios,wifi,25.949574761151947,4,True
8989,1862,2024-05-21,140.92778112625817,organic,facebook,tablet,android,wifi,34.82749318976446,3,True
8990,1862,2024-03-19,146.366622049111,organic,google,desktop,ios,5G,27.83336817503416,2,False
8991,1863,2024-07-23,217.39733187570812,organic,google,mobile,android,wifi,51.731847828995285,5,True
8992,1863,2024-09-25,297.1286018543849,organic,google,mobile,ios,5G,34.155074226779504,3,True
8993,1863,2024-11-08,249.31440682108166,referral,google,mobile,ios,wifi,20.30421285014156,4,True
8994,1863,2024-12-01,144.3810961500244,ads,campaign,mobile,android,3G,14.173502571345558,5,True
8995,1864,2024-08-26,152.08167418533213,organic,google,tablet,android,5G,43.28298391690993,3,False
8996,1864,2024-08-17,114.86715673689976,ads,google,mobile,windows,4G,21.68189632223514,1,True
8997,1864,2024-07-15,95.2454392918573,partner,direct,mobile,ios,wifi,59.00503139275465,2,False
8998,1865,2024-07-23,152.03760431437513,organic,facebook,tablet,android,4G,35.74065026142796,2,False
8999,1865,2024-08-11,38.22034344221312,ads,direct,mobile,ios,5G,27.716646686080434,1,False
9000,1865,2024-07-09,176.27398515716928,ads,google,tablet,android,4G,32.016622564722766,1,False
9001,1865,2024-10-08,97.68222575413111,partner,facebook,mobile,android,5G,29.62293838261936,3,True
9002,1865,2024-09-03,121.10550655966907,referral,google,mobile,ios,4G,2.133166270753904,6,True
9003,1865,2024-04-09,93.47199819107419,ads,google,mobile,windows,wifi,48.93500792168595,1,True
9004,1865,2024-07-24,214.74183696547308,organic,google,mobile,android,4G,35.66333900973803,1,False
9005,1866,2024-04-13,208.1933322900339,referral,google,desktop,ios,5G,18.168732104052708,1,False
9006,1866,2024-07-12,230.67526137245375,ads,campaign,desktop,ios,5G,39.46778893214618,4,True
9007,1866,2024-12-30,255.80296773810454,ads,direct,desktop,ios,5G,36.624255848926225,6,True
9008,1866,2024-10-05,259.4558415074165,ads,campaign,mobile,android,5G,43.58374343650958,3,True
9009,1866,2024-05-24,256.2057771165589,ads,direct,desktop,android,4G,23.346261963052676,2,False
9010,1866,2024-08-04,75.33085347072064,ads,google,mobile,android,5G,30.159390679061133,5,False
9011,1867,2024-11-03,182.7534823369612,organic,facebook,mobile,android,wifi,42.25094728530155,4,False
9012,1867,2024-04-15,49.11221282338164,organic,facebook,mobile,ios,wifi,25.56886681698763,1,True
9013,1867,2024-08-25,80.58692966868676,organic,facebook,desktop,android,3G,40.164993688915246,1,True
9014,1867,2025-01-02,124.51167553175199,referral,google,mobile,ios,5G,41.48875603418692,4,False
9015,1867,2024-08-10,64.83684228122945,organic,direct,mobile,android,4G,35.83341675751666,5,False
9016,1867,2024-06-01,48.04530427109292,organic,direct,desktop,android,5G,34.34750988891163,3,False
9017,1867,2024-08-24,93.95014684495496,organic,campaign,desktop,ios,4G,12.854158566984609,4,True
9018,1867,2024-09-30,50.06983823262624,ads,facebook,mobile,ios,5G,38.870018552990395,3,True
9019,1868,2024-05-29,42.240252776971275,organic,google,desktop,windows,4G,35.666979692127384,3,True
9020,1868,2024-06-10,152.0350442982709,partner,facebook,mobile,android,5G,7.940859308117933,4,False
9021,1868,2024-08-23,48.03017737863259,referral,facebook,mobile,ios,4G,27.57298115004063,2,True
9022,1869,2025-01-08,126.15239899193375,referral,direct,mobile,android,3G,42.18038700111791,3,False
9023,1869,2024-07-29,133.38314275320332,organic,google,mobile,android,wifi,29.782493998512123,3,True
9024,1869,2024-08-01,115.45027621411809,ads,facebook,mobile,ios,4G,25.21949016744482,4,False
9025,1869,2024-04-02,200.42412640608725,organic,campaign,mobile,ios,4G,49.267780865328575,2,False
9026,1870,2025-01-26,131.44406829523464,ads,google,mobile,android,4G,39.75086213904562,3,True
9027,1870,2024-11-14,87.61154018391386,referral,facebook,mobile,ios,4G,19.341713344617332,2,True
9028,1870,2024-09-01,20.0,organic,facebook,mobile,android,wifi,22.92790688472455,1,True
9029,1870,2024-11-19,182.83116703736934,referral,campaign,mobile,ios,4G,43.181723328568005,1,False
9030,1870,2024-12-03,142.72043672844677,organic,facebook,tablet,android,4G,2.0,2,True
9031,1871,2024-12-24,105.95685815749576,organic,google,desktop,ios,5G,50.63239544258197,3,True
9032,1871,2025-02-09,138.83398685923862,referral,facebook,mobile,android,wifi,26.813282826608926,3,True
9033,1871,2025-02-14,272.98292192627537,organic,facebook,desktop,windows,3G,31.286143799022277,5,True
9034,1871,2025-02-11,97.40064833337729,organic,google,mobile,ios,5G,18.600188887924794,2,False
9035,1871,2024-07-08,70.56455533312646,organic,direct,mobile,ios,4G,52.10506837408226,4,True
9036,1871,2024-03-22,181.23107850264688,organic,wallet_app,mobile,ios,4G,32.13790481547036,1,True
9037,1871,2024-06-01,186.37316429680487,referral,campaign,tablet,ios,4G,36.72607853300237,4,False
9038,1872,2024-08-31,151.2737367149797,partner,google,mobile,ios,4G,8.01152938396038,2,True
9039,1872,2025-02-23,96.17725194827929,referral,wallet_app,mobile,android,wifi,39.19539777855718,2,True
9040,1872,2025-02-02,128.40413761040702,organic,google,mobile,android,3G,26.369610405834663,2,True
9041,1873,2024-12-28,94.17455178028294,organic,google,desktop,android,5G,21.424951820019004,3,False
9042,1873,2024-08-29,299.50007179428223,organic,google,mobile,android,4G,35.56399390369249,6,True
9043,1873,2024-04-24,97.77194482347413,ads,campaign,mobile,android,4G,22.589437459921072,2,True
9044,1873,2025-02-09,162.92321691418195,referral,google,mobile,ios,wifi,9.644876457833394,2,False
9045,1873,2024-03-08,137.95032969490637,ads,campaign,tablet,android,4G,32.98122188539159,2,False
9046,1873,2024-04-26,150.2341348237822,referral,direct,mobile,ios,4G,56.08688183245736,4,True
9047,1873,2024-05-29,137.3706672005254,organic,wallet_app,desktop,android,4G,52.3123828604413,4,True
9048,1873,2024-12-20,127.3866821484412,ads,wallet_app,desktop,ios,4G,15.369981792015587,4,True
9049,1874,2024-11-17,220.42974647268755,ads,direct,mobile,android,wifi,20.641966249113356,1,True
9050,1874,2024-04-10,239.53734510973936,organic,direct,mobile,android,wifi,9.455971603292689,2,False
9051,1875,2024-03-07,202.71737785601943,organic,google,mobile,android,4G,35.51888033326658,3,True
9052,1875,2024-10-05,75.57958599489248,organic,direct,mobile,android,wifi,39.14655958842701,2,False
9053,1875,2025-01-19,91.51171080561902,referral,google,desktop,android,4G,36.51327467054141,3,False
9054,1875,2025-01-08,239.10107484700748,referral,facebook,mobile,android,wifi,12.87062639174399,4,True
9055,1876,2024-11-07,93.9628524276882,organic,google,mobile,android,4G,20.470891663687944,5,False
9056,1876,2024-08-30,159.37089241477227,organic,google,tablet,android,wifi,60.191473685593024,3,False
9057,1876,2024-06-26,230.2474627305631,organic,facebook,mobile,ios,4G,30.013533674864075,4,True
9058,1876,2024-08-02,38.67103772462872,ads,direct,mobile,android,wifi,31.073203248225568,3,True
9059,1877,2024-09-01,181.1832749714068,ads,facebook,mobile,ios,5G,44.683704733594965,4,False
9060,1877,2025-01-05,79.88183149530842,referral,google,mobile,windows,wifi,31.147945596678714,4,True
9061,1877,2024-10-30,50.4516711086857,ads,google,mobile,android,3G,32.64626795814171,1,False
9062,1877,2025-02-06,222.14997421249564,organic,direct,desktop,ios,4G,36.925394328580325,4,True
9063,1877,2024-09-21,208.56112442124947,organic,campaign,mobile,android,4G,24.31728561640112,4,False
9064,1877,2024-11-18,105.57307041029155,ads,google,desktop,ios,4G,30.898557171013497,3,True
9065,1877,2024-08-27,149.74543890785134,organic,direct,mobile,windows,4G,15.726389705432295,4,False
9066,1878,2025-02-17,57.373066898379186,organic,direct,mobile,android,wifi,63.52215184063107,3,True
9067,1878,2024-03-07,110.53933254865011,partner,direct,mobile,ios,4G,27.455279523862202,3,True
9068,1878,2024-04-25,95.59372772611026,referral,facebook,mobile,android,4G,15.033292236783286,3,False
9069,1878,2024-05-25,123.0307655241005,organic,google,mobile,android,wifi,51.627346079666054,2,False
9070,1878,2024-04-02,130.97387126334448,organic,campaign,mobile,ios,wifi,12.508525802693754,3,False
9071,1879,2024-08-04,162.48475547452628,organic,google,desktop,ios,wifi,30.805786514947393,4,False
9072,1879,2024-06-06,200.27189537347837,organic,campaign,mobile,android,4G,35.59948218153193,4,False
9073,1879,2024-10-03,119.86030494074558,organic,campaign,desktop,ios,4G,24.59732286169786,4,True
9074,1879,2024-06-04,132.34321413431826,ads,facebook,mobile,windows,4G,26.313140841558358,3,True
9075,1879,2024-03-06,216.49954730662654,organic,google,desktop,android,4G,41.92635414168588,3,True
9076,1879,2024-04-26,209.54484921455773,referral,facebook,mobile,android,4G,35.49930231953607,4,False
9077,1879,2024-10-30,227.15495950901885,organic,google,tablet,android,3G,39.57305962888789,3,True
9078,1879,2025-01-07,172.48084350788784,ads,google,mobile,android,4G,30.45018205205931,4,True
9079,1879,2024-07-17,131.50932480080317,ads,facebook,mobile,ios,4G,35.24912292784202,4,False
9080,1880,2024-03-29,109.99455036797511,organic,facebook,mobile,android,4G,8.149813052916329,3,False
